is_canceled,reservation_status,adr
0,Check-Out,172.0
1,Canceled,213.0
1,Canceled,179.0
1,Canceled,236.0
0,Check-Out,229.67
0,Check-Out,135.2
0,Check-Out,121.5
0,Check-Out,96.3
0,Check-Out,96.3
1,Canceled,120.6
0,Check-Out,176.64
0,Check-Out,179.86
0,Check-Out,187.0
0,Check-Out,134.0
0,Check-Out,239.5
0,Check-Out,0.0
0,Check-Out,153.0
0,Check-Out,166.0
1,Canceled,186.25
0,Check-Out,192.0
0,Check-Out,120.6
0,Check-Out,220.4
1,Canceled,241.0
1,Canceled,241.0
1,Canceled,211.0
1,Canceled,134.0
1,Canceled,241.0
0,Check-Out,8.0
0,Check-Out,196.0
1,Canceled,198.0
0,Check-Out,0.0
1,Canceled,158.5
0,Check-Out,0.0
0,Check-Out,200.0
0,Check-Out,107.0
0,Check-Out,163.23
1,Canceled,222.07
1,Canceled,229.0
1,Canceled,133.0
0,Check-Out,164.0
0,Check-Out,176.8
0,Check-Out,134.0
0,Check-Out,163.35
0,Check-Out,171.9
0,Check-Out,171.9
1,Canceled,213.5
1,Canceled,125.0
1,Canceled,178.33
0,Check-Out,176.75
0,Check-Out,123.0
0,Check-Out,134.0
0,Check-Out,146.0
0,Check-Out,192.0
0,Check-Out,183.0
0,Check-Out,236.0
1,Canceled,191.0
0,Check-Out,178.33
0,Check-Out,248.0
0,Check-Out,188.71
1,Canceled,123.04
0,Check-Out,260.71
0,Check-Out,222.0
0,Check-Out,174.71
1,Canceled,118.7
0,Check-Out,116.85
0,Check-Out,129.55
0,Check-Out,172.0
1,Canceled,172.0
1,Canceled,164.0
0,Check-Out,179.83
1,Canceled,172.0
0,Check-Out,160.43
0,Check-Out,149.0
1,Canceled,134.0
0,Check-Out,146.3
0,Check-Out,161.26
0,Check-Out,195.45
1,Canceled,133.0
0,Check-Out,186.25
0,Check-Out,162.29
0,Check-Out,221.43
1,Canceled,177.57
0,Check-Out,133.0
1,Canceled,178.0
0,Check-Out,146.3
0,Check-Out,218.5
1,Canceled,151.89
1,Canceled,148.3
0,Check-Out,96.3
1,Canceled,166.0
0,Check-Out,96.3
0,Check-Out,149.0
1,Canceled,151.95
0,Check-Out,191.67
0,Check-Out,211.0
0,Check-Out,149.4
0,Check-Out,201.0
1,Canceled,211.0
1,Canceled,259.0
1,Canceled,164.4
1,Canceled,134.0
0,Check-Out,134.0
1,Canceled,229.0
0,Check-Out,199.0
0,Check-Out,112.5
1,Canceled,194.0
1,Canceled,149.4
0,Check-Out,155.77
0,Check-Out,131.7
1,Canceled,174.71
0,Check-Out,101.65
1,Canceled,206.0
1,Canceled,134.0
1,Canceled,201.5
1,Canceled,134.0
1,Canceled,138.79
1,Canceled,122.0
0,Check-Out,113.47
0,Check-Out,99.5
0,Check-Out,153.0
0,Check-Out,233.0
0,Check-Out,153.0
1,Canceled,192.0
0,Check-Out,132.6
1,Canceled,171.9
0,Check-Out,154.0
1,Canceled,172.0
1,Canceled,191.0
1,Canceled,148.25
0,Check-Out,164.0
1,Canceled,231.6
0,Check-Out,261.4
0,Check-Out,199.4
1,Canceled,209.6
0,Check-Out,199.4
1,Canceled,150.83
1,Canceled,129.27
1,Canceled,129.27
0,Check-Out,133.76
1,Canceled,197.7
1,Canceled,196.0
0,Check-Out,164.0
1,Canceled,154.0
1,Canceled,219.33
1,Canceled,200.8
1,Canceled,130.2
1,Canceled,189.67
1,Canceled,186.13
1,Canceled,158.38
1,Canceled,166.0
1,Canceled,149.0
0,Check-Out,206.6
1,Canceled,120.6
1,Canceled,112.5
0,Check-Out,0.0
0,Check-Out,193.0
0,Check-Out,96.3
1,Canceled,137.7
0,Check-Out,112.0
0,Check-Out,116.85
1,Canceled,173.5
1,Canceled,173.5
1,Canceled,129.15
1,Canceled,192.2
1,Canceled,202.77
0,Check-Out,111.27
1,Canceled,211.0
0,Check-Out,153.0
0,Check-Out,154.0
0,Check-Out,134.0
1,Canceled,157.67
1,Canceled,133.0
1,Canceled,112.34
1,Canceled,124.5
0,Check-Out,107.0
1,Canceled,133.0
1,Canceled,191.0
1,Canceled,172.6
0,Check-Out,79.5
0,Check-Out,120.27
1,Canceled,118.29
0,Check-Out,75.53
1,Canceled,8.0
1,Canceled,8.0
0,Check-Out,90.39
0,Check-Out,155.86
1,Canceled,118.29
0,Check-Out,115.0
1,Canceled,110.7
1,Canceled,110.7
1,Canceled,120.38
0,Check-Out,195.0
1,Canceled,120.6
0,Check-Out,176.0
0,Check-Out,120.6
1,Canceled,112.05
0,Check-Out,180.55
0,Check-Out,179.0
0,Check-Out,181.0
0,Check-Out,122.0
1,Canceled,195.0
0,Check-Out,184.0
1,Canceled,152.0
0,Check-Out,127.67
0,Check-Out,127.67
0,Check-Out,114.13
0,Check-Out,113.7
0,Check-Out,120.6
0,Check-Out,165.0
0,Check-Out,120.6
1,Canceled,164.0
0,Check-Out,208.0
0,Check-Out,166.5
0,Check-Out,101.16
1,Canceled,130.6
1,Canceled,145.0
1,Canceled,158.0
0,Check-Out,109.83
1,Canceled,141.67
0,Check-Out,175.0
0,Check-Out,98.63
0,Check-Out,166.14
0,Check-Out,150.71
0,Check-Out,97.74
1,Canceled,189.86
0,Check-Out,97.5
1,Canceled,123.11
0,Check-Out,104.8
1,Canceled,164.0
0,Check-Out,134.0
0,Check-Out,146.0
0,Check-Out,103.18
0,Check-Out,103.18
0,Check-Out,164.0
0,Check-Out,142.5
0,Check-Out,77.5
1,Canceled,135.2
1,Canceled,149.0
0,Check-Out,140.4
0,Check-Out,112.0
0,Check-Out,173.25
1,Canceled,121.5
1,Canceled,122.86
1,Canceled,130.9
0,Check-Out,146.0
0,Check-Out,154.0
0,Check-Out,103.5
0,Check-Out,103.5
1,Canceled,129.33
0,Check-Out,115.2
0,Check-Out,71.72
0,Check-Out,106.8
0,Check-Out,71.69
0,Check-Out,136.2
0,Check-Out,112.33
0,Check-Out,112.33
1,Canceled,157.67
1,Canceled,165.0
1,Canceled,113.43
1,Canceled,161.29
0,Check-Out,167.86
0,Check-Out,103.07
1,Canceled,161.29
1,Canceled,96.3
0,Check-Out,92.86
0,Check-Out,128.0
0,Check-Out,115.2
0,Check-Out,80.55
0,Check-Out,120.33
0,Check-Out,126.67
1,Canceled,130.33
0,Check-Out,75.46
1,No-Show,96.33
1,Canceled,117.83
0,Check-Out,120.33
0,Check-Out,98.0
0,Check-Out,155.5
0,Check-Out,122.6
0,Check-Out,105.5
1,Canceled,101.44
1,Canceled,160.0
1,Canceled,120.5
0,Check-Out,126.29
0,Check-Out,87.75
0,Check-Out,113.55
1,Canceled,123.0
1,Canceled,98.0
0,Check-Out,151.0
0,Check-Out,134.67
0,Check-Out,153.0
1,Canceled,137.67
1,Canceled,111.0
1,Canceled,123.0
0,Check-Out,119.0
0,Check-Out,155.0
0,Check-Out,109.0
0,Check-Out,158.0
0,Check-Out,128.0
1,Canceled,113.0
0,Check-Out,113.0
1,Canceled,93.12
0,Check-Out,128.0
1,Canceled,93.12
0,Check-Out,110.7
0,Check-Out,101.03
1,Canceled,120.71
0,Check-Out,82.72
1,Canceled,131.0
1,Canceled,120.71
0,Check-Out,110.71
1,Canceled,136.0
0,Check-Out,186.0
0,Check-Out,114.19
1,Canceled,186.0
0,Check-Out,86.95
0,Check-Out,113.0
0,Check-Out,82.88
0,Check-Out,134.0
1,Canceled,155.0
1,Canceled,146.0
1,Canceled,155.0
0,Check-Out,154.25
0,Check-Out,71.69
0,Check-Out,71.69
0,Check-Out,150.71
1,Canceled,57.0
1,Canceled,153.0
1,Canceled,153.0
0,Check-Out,131.4
0,Check-Out,90.4
0,Check-Out,88.2
0,Check-Out,88.2
0,Check-Out,65.5
0,Check-Out,88.2
0,Check-Out,211.0
0,Check-Out,80.0
0,Check-Out,88.2
0,Check-Out,88.2
0,Check-Out,88.2
1,Canceled,0.0
0,Check-Out,109.5
0,Check-Out,144.9
0,Check-Out,79.5
0,Check-Out,124.5
0,Check-Out,123.0
1,Canceled,0.0
0,Check-Out,113.0
0,Check-Out,123.0
0,Check-Out,166.0
0,Check-Out,79.5
0,Check-Out,79.5
0,Check-Out,79.5
0,Check-Out,91.46
1,No-Show,153.0
0,Check-Out,62.48
0,Check-Out,124.1
1,Canceled,117.9
0,Check-Out,143.0
0,Check-Out,131.0
0,Check-Out,128.0
0,Check-Out,167.0
1,Canceled,153.0
0,Check-Out,172.0
1,Canceled,123.0
0,Check-Out,146.0
1,Canceled,79.5
0,Check-Out,116.8
1,Canceled,155.0
0,Check-Out,79.5
0,Check-Out,135.0
1,Canceled,116.8
0,Check-Out,176.0
0,Check-Out,151.25
0,Check-Out,168.0
0,Check-Out,123.0
1,Canceled,151.88
0,Check-Out,153.0
0,Check-Out,104.8
0,Check-Out,183.0
0,Check-Out,120.0
0,Check-Out,97.5
1,Canceled,143.5
1,Canceled,163.0
0,Check-Out,123.0
0,Check-Out,171.0
0,Check-Out,171.0
1,Canceled,143.0
1,Canceled,0.0
0,Check-Out,156.0
0,Check-Out,139.5
0,Check-Out,113.0
1,Canceled,154.14
0,Check-Out,98.0
1,Canceled,113.0
0,Check-Out,107.5
0,Check-Out,124.8
1,No-Show,153.0
1,Canceled,131.0
0,Check-Out,111.5
0,Check-Out,98.0
1,Canceled,123.0
1,Canceled,153.0
1,Canceled,123.0
1,Canceled,197.0
1,Canceled,97.5
1,Canceled,97.5
0,Check-Out,87.75
0,Check-Out,83.7
0,Check-Out,91.77
0,Check-Out,0.0
0,Check-Out,128.0
1,Canceled,98.0
0,Check-Out,71.69
0,Check-Out,114.5
1,Canceled,149.0
1,Canceled,123.0
1,Canceled,117.8
1,Canceled,98.0
1,Canceled,198.0
1,Canceled,124.8
0,Check-Out,98.0
1,Canceled,89.0
0,Check-Out,128.0
1,Canceled,146.0
1,Canceled,131.0
0,Check-Out,98.0
0,Check-Out,161.0
0,Check-Out,79.5
0,Check-Out,126.29
0,Check-Out,105.5
0,Check-Out,208.14
1,Canceled,103.85
0,Check-Out,79.5
0,Check-Out,113.0
0,Check-Out,163.0
0,Check-Out,107.5
0,Check-Out,97.5
1,Canceled,113.0
0,Check-Out,66.15
1,Canceled,99.8
0,Check-Out,111.96
0,Check-Out,139.18
0,Check-Out,83.15
1,Canceled,0.0
0,Check-Out,77.6
0,Check-Out,144.9
0,Check-Out,161.0
1,Canceled,131.0
0,Check-Out,131.0
0,Check-Out,188.0
0,Check-Out,64.29
1,Canceled,98.0
1,Canceled,123.0
1,Canceled,117.29
1,Canceled,98.0
0,Check-Out,0.0
1,No-Show,75.96
0,Check-Out,83.5
0,Check-Out,131.0
1,Canceled,84.47
1,Canceled,84.47
1,Canceled,84.47
1,Canceled,156.0
1,Canceled,98.0
1,Canceled,117.9
0,Check-Out,98.0
0,Check-Out,101.53
0,Check-Out,97.54
0,Check-Out,91.5
0,Check-Out,113.0
1,Canceled,58.95
0,Check-Out,133.0
0,Check-Out,76.5
1,Canceled,146.0
0,Check-Out,146.0
0,Check-Out,80.0
0,Check-Out,68.5
1,Canceled,146.0
1,Canceled,124.8
0,Check-Out,131.0
0,Check-Out,146.0
0,Check-Out,134.0
0,Check-Out,86.69
1,Canceled,124.4
0,Check-Out,65.7
0,Check-Out,77.7
0,Check-Out,59.0
0,Check-Out,76.5
1,Canceled,82.0
1,Canceled,92.67
1,Canceled,82.0
0,Check-Out,115.4
0,Check-Out,158.4
0,Check-Out,108.0
1,Canceled,87.05
0,Check-Out,70.98
1,Canceled,119.7
0,Check-Out,73.8
1,Canceled,87.05
1,Canceled,87.05
0,Check-Out,82.44
0,Check-Out,153.0
0,Check-Out,57.54
1,Canceled,120.43
0,Check-Out,131.0
0,Check-Out,0.0
0,Check-Out,75.46
1,Canceled,82.0
0,Check-Out,75.46
1,Canceled,208.0
0,Check-Out,106.25
1,Canceled,70.48
0,Check-Out,85.0
0,Check-Out,83.5
0,Check-Out,48.88
0,Check-Out,73.5
0,Check-Out,101.5
1,Canceled,133.0
1,Canceled,87.05
0,Check-Out,118.2
0,Check-Out,66.15
0,Check-Out,50.15
0,Check-Out,112.42
0,Check-Out,131.0
0,Check-Out,68.5
0,Check-Out,104.8
0,Check-Out,117.9
0,Check-Out,134.0
0,Check-Out,113.0
0,Check-Out,138.5
0,Check-Out,146.0
0,Check-Out,133.0
0,Check-Out,153.0
0,Check-Out,131.0
0,Check-Out,135.0
0,Check-Out,111.2
0,Check-Out,57.5
1,Canceled,58.95
0,Check-Out,77.11
1,Canceled,97.99
0,Check-Out,51.75
1,Canceled,89.0
1,Canceled,153.0
0,Check-Out,141.5
1,Canceled,36.0
1,Canceled,59.13
0,Check-Out,66.6
1,Canceled,129.0
1,Canceled,82.0
0,Check-Out,58.05
0,Check-Out,95.86
0,Check-Out,68.45
1,Canceled,0.0
0,Check-Out,131.14
0,Check-Out,72.25
0,Check-Out,53.1
0,Check-Out,123.0
1,Canceled,110.7
1,Canceled,73.8
0,Check-Out,127.75
1,Canceled,110.75
1,Canceled,91.0
0,Check-Out,122.75
1,Canceled,91.0
0,Check-Out,132.6
0,Check-Out,124.0
1,Canceled,138.6
1,Canceled,107.0
1,Canceled,70.2
0,Check-Out,66.15
0,Check-Out,93.21
0,Check-Out,53.1
0,Check-Out,53.1
0,Check-Out,105.0
0,Check-Out,66.15
1,Canceled,79.5
0,Check-Out,73.5
0,Check-Out,58.5
0,Check-Out,132.0
1,Canceled,120.0
0,Check-Out,73.5
0,Check-Out,212.83
0,Check-Out,120.08
1,Canceled,77.2
0,Check-Out,160.8
0,Check-Out,76.67
0,Check-Out,100.5
1,Canceled,89.0
0,Check-Out,95.0
0,Check-Out,103.51
0,Check-Out,82.0
0,Check-Out,160.0
0,Check-Out,146.0
1,Canceled,0.0
1,Canceled,68.4
0,Check-Out,55.79
1,Canceled,103.8
0,Check-Out,99.0
1,Canceled,122.14
1,Canceled,90.14
1,Canceled,103.8
0,Check-Out,73.5
0,Check-Out,68.88
1,Canceled,74.53
0,Check-Out,71.66
0,Check-Out,74.0
0,Check-Out,74.0
0,Check-Out,66.6
0,Check-Out,8.0
0,Check-Out,62.0
0,Check-Out,79.0
0,Check-Out,65.0
0,Check-Out,58.5
0,Check-Out,55.0
0,Check-Out,74.0
0,Check-Out,86.0
1,Canceled,129.0
0,Check-Out,129.0
0,Check-Out,129.0
0,Check-Out,83.0
0,Check-Out,74.0
1,Canceled,77.75
1,Canceled,74.0
0,Check-Out,66.6
0,Check-Out,150.25
0,Check-Out,92.0
0,Check-Out,85.5
0,Check-Out,71.2
1,Canceled,81.5
0,Check-Out,71.2
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,66.6
0,Check-Out,71.2
0,Check-Out,66.6
0,Check-Out,0.0
0,Check-Out,111.0
0,Check-Out,106.2
1,Canceled,83.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,74.0
1,Canceled,89.0
1,Canceled,83.0
0,Check-Out,65.0
0,Check-Out,74.0
1,Canceled,84.71
0,Check-Out,59.2
1,Canceled,114.0
0,Check-Out,73.5
0,Check-Out,109.71
0,Check-Out,90.43
0,Check-Out,80.63
0,Check-Out,45.9
0,Check-Out,120.0
0,Check-Out,114.0
0,Check-Out,81.6
1,Canceled,83.0
0,Check-Out,113.0
0,Check-Out,81.2
1,Canceled,59.2
1,Canceled,126.0
0,Check-Out,99.5
1,Canceled,99.0
0,Check-Out,73.5
0,Check-Out,85.0
1,Canceled,87.33
0,Check-Out,75.1
0,Check-Out,59.0
0,Check-Out,122.0
0,Check-Out,120.0
1,Canceled,162.0
1,Canceled,83.0
0,Check-Out,152.0
1,Canceled,114.0
0,Check-Out,127.0
0,Check-Out,69.83
0,Check-Out,102.93
0,Check-Out,65.1
0,Check-Out,96.26
0,Check-Out,124.74
1,Canceled,0.0
1,Canceled,89.0
0,Check-Out,104.0
0,Check-Out,59.2
0,Check-Out,138.29
0,Check-Out,59.2
1,Canceled,125.71
1,Canceled,66.6
0,Check-Out,116.0
1,Canceled,95.4
0,Check-Out,100.93
1,Canceled,66.6
0,Check-Out,74.93
0,Check-Out,58.98
1,Canceled,66.6
0,Check-Out,58.93
1,Canceled,103.22
0,Check-Out,42.5
0,Check-Out,68.5
0,Check-Out,55.64
1,Canceled,26.0
1,Canceled,64.0
1,Canceled,64.0
0,Check-Out,74.0
1,Canceled,26.0
1,Canceled,26.0
1,Canceled,90.0
1,Canceled,26.0
0,Check-Out,99.0
1,Canceled,90.0
0,Check-Out,90.0
0,Check-Out,79.0
0,Check-Out,89.0
1,Canceled,0.0
1,Canceled,72.0
1,Canceled,89.0
0,Check-Out,59.02
0,Check-Out,79.5
0,Check-Out,74.93
0,Check-Out,89.14
0,Check-Out,53.69
0,Check-Out,114.48
0,Check-Out,73.98
0,Check-Out,99.5
0,Check-Out,99.5
0,Check-Out,59.2
0,Check-Out,65.64
0,Check-Out,89.0
1,Canceled,79.0
1,Canceled,74.0
1,Canceled,84.71
0,Check-Out,75.43
0,Check-Out,77.73
0,Check-Out,74.0
0,Check-Out,80.63
1,Canceled,129.0
0,Check-Out,140.63
1,Canceled,73.5
0,Check-Out,108.65
0,Check-Out,75.65
0,Check-Out,108.85
1,Canceled,75.65
1,Canceled,75.65
0,Check-Out,114.0
0,Check-Out,56.98
1,Canceled,0.0
1,Canceled,0.0
0,Check-Out,74.8
1,Canceled,89.0
1,Canceled,114.0
0,Check-Out,87.86
0,Check-Out,130.5
0,Check-Out,64.0
0,Check-Out,112.0
0,Check-Out,75.5
0,Check-Out,89.0
0,Check-Out,80.1
0,Check-Out,97.2
1,Canceled,0.0
0,Check-Out,76.3
0,Check-Out,74.7
0,Check-Out,55.43
0,Check-Out,48.54
0,Check-Out,83.8
0,Check-Out,43.93
1,Canceled,129.0
0,Check-Out,80.1
0,Check-Out,80.0
0,Check-Out,173.0
0,Check-Out,80.0
0,Check-Out,89.0
0,Check-Out,108.5
0,Check-Out,136.5
1,Canceled,83.0
0,Check-Out,96.5
0,Check-Out,142.5
1,Canceled,95.0
0,Check-Out,89.0
0,Check-Out,89.0
1,Canceled,109.0
1,Canceled,89.06
0,Check-Out,72.14
0,Check-Out,90.49
0,Check-Out,53.68
0,Check-Out,85.5
1,Canceled,89.06
0,Check-Out,80.08
0,Check-Out,89.0
1,Canceled,114.0
1,Canceled,119.0
0,Check-Out,104.72
1,Canceled,73.35
1,Canceled,74.0
1,Canceled,79.0
1,Canceled,79.0
1,Canceled,94.0
0,Check-Out,116.0
0,Check-Out,82.8
0,Check-Out,73.5
1,Canceled,0.0
0,Check-Out,128.42
0,Check-Out,55.09
0,Check-Out,93.86
1,Canceled,69.13
0,Check-Out,122.0
0,Check-Out,88.4
0,Check-Out,94.5
1,Canceled,78.6
0,Check-Out,85.08
0,Check-Out,55.43
0,Check-Out,93.43
0,Check-Out,36.13
0,Check-Out,55.43
1,Canceled,66.29
0,Check-Out,90.74
1,Canceled,66.29
0,Check-Out,38.25
0,Check-Out,106.31
1,Canceled,74.2
0,Check-Out,93.2
0,Check-Out,83.67
0,Check-Out,42.23
0,Check-Out,68.53
0,Check-Out,86.1
1,Canceled,63.14
1,Canceled,74.6
0,Check-Out,60.5
1,Canceled,69.5
1,Canceled,55.44
0,Check-Out,44.5
1,Canceled,55.44
1,Canceled,55.44
1,Canceled,55.44
1,Canceled,99.5
1,Canceled,108.09
0,Check-Out,68.0
0,Check-Out,78.1
0,Check-Out,70.5
0,Check-Out,76.5
1,Canceled,66.8
0,Check-Out,39.24
1,Canceled,48.78
1,Canceled,62.0
1,Canceled,54.4
0,Check-Out,56.59
0,Check-Out,59.03
0,Check-Out,62.0
1,No-Show,148.12
0,Check-Out,44.5
1,Canceled,54.4
0,Check-Out,44.5
1,Canceled,81.45
0,Check-Out,81.75
1,Canceled,81.45
0,Check-Out,48.8
0,Check-Out,80.1
0,Check-Out,106.0
0,Check-Out,104.0
0,Check-Out,90.1
0,Check-Out,55.5
0,Check-Out,58.5
0,Check-Out,58.5
0,Check-Out,73.0
0,Check-Out,55.8
0,Check-Out,58.5
0,Check-Out,58.5
0,Check-Out,73.0
0,Check-Out,73.0
1,Canceled,67.5
1,Canceled,13.0
0,Check-Out,64.33
1,Canceled,79.83
0,Check-Out,100.33
0,Check-Out,44.5
0,Check-Out,71.93
0,Check-Out,52.73
1,Canceled,58.57
0,Check-Out,48.0
0,Check-Out,62.43
0,Check-Out,52.73
0,Check-Out,44.27
1,Canceled,58.57
0,Check-Out,54.4
0,Check-Out,120.0
1,Canceled,68.4
0,Check-Out,118.5
0,Check-Out,87.0
0,Check-Out,48.3
0,Check-Out,93.0
0,Check-Out,65.0
0,Check-Out,56.0
0,Check-Out,65.0
0,Check-Out,66.0
0,Check-Out,86.0
0,Check-Out,74.4
0,Check-Out,74.23
0,Check-Out,103.0
0,Check-Out,82.0
1,Canceled,77.0
0,Check-Out,69.93
0,Check-Out,43.93
0,Check-Out,57.43
0,Check-Out,36.74
0,Check-Out,63.08
0,Check-Out,47.0
1,Canceled,50.4
0,Check-Out,55.43
0,Check-Out,76.0
0,Check-Out,56.0
0,Check-Out,78.0
0,Check-Out,0.0
1,Canceled,117.0
1,Canceled,106.0
0,Check-Out,47.0
0,Check-Out,56.0
0,Check-Out,106.0
0,Check-Out,44.5
0,Check-Out,77.0
0,Check-Out,50.4
0,Check-Out,44.5
0,Check-Out,59.4
0,Check-Out,55.43
1,Canceled,44.5
0,Check-Out,42.23
0,Check-Out,72.0
0,Check-Out,60.9
0,Check-Out,67.25
0,Check-Out,63.9
0,Check-Out,74.0
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
0,Check-Out,42.3
0,Check-Out,90.0
0,Check-Out,67.0
0,Check-Out,110.0
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,58.0
1,Canceled,58.0
0,Check-Out,38.07
0,Check-Out,40.07
0,Check-Out,38.07
0,Check-Out,81.6
0,Check-Out,59.29
1,Canceled,38.07
0,Check-Out,40.07
0,Check-Out,59.4
1,Canceled,77.0
0,Check-Out,74.14
0,Check-Out,116.0
0,Check-Out,86.0
1,Canceled,50.4
0,Check-Out,40.96
0,Check-Out,44.8
0,Check-Out,93.43
0,Check-Out,47.33
0,Check-Out,83.05
0,Check-Out,87.43
1,Canceled,0.0
0,Check-Out,68.16
1,Canceled,66.0
0,Check-Out,56.0
0,Check-Out,136.71
0,Check-Out,51.3
0,Check-Out,92.6
0,Check-Out,47.0
0,Check-Out,56.0
1,Canceled,0.0
0,Check-Out,56.0
1,Canceled,117.0
1,Canceled,122.0
0,Check-Out,63.66
0,Check-Out,68.43
0,Check-Out,60.4
0,Check-Out,78.2
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
1,Canceled,44.5
0,Check-Out,41.25
0,Check-Out,40.05
1,Canceled,117.0
0,Check-Out,107.43
0,Check-Out,57.67
0,Check-Out,63.47
0,Check-Out,60.3
0,Check-Out,61.5
0,Check-Out,88.0
1,Canceled,56.95
0,Check-Out,67.0
0,Check-Out,54.5
0,Check-Out,67.0
0,Check-Out,54.72
0,Check-Out,83.6
0,Check-Out,73.0
1,Canceled,86.0
1,Canceled,86.0
1,Canceled,86.0
1,Canceled,86.0
0,Check-Out,65.45
1,Canceled,71.67
1,Canceled,37.0
1,Canceled,37.0
1,Canceled,37.0
0,Check-Out,0.0
1,Canceled,52.2
0,Check-Out,43.12
0,Check-Out,66.0
1,Canceled,106.0
1,Canceled,56.0
0,Check-Out,0.0
0,Check-Out,62.8
0,Check-Out,87.0
0,Check-Out,96.67
1,Canceled,0.0
1,Canceled,0.0
0,Check-Out,118.0
1,Canceled,0.0
0,Check-Out,98.4
0,Check-Out,43.3
1,Canceled,58.0
0,Check-Out,58.0
1,Canceled,58.0
1,Canceled,58.0
1,Canceled,58.0
0,Check-Out,66.3
0,Check-Out,0.0
0,Check-Out,47.0
0,Check-Out,0.0
0,Check-Out,67.0
0,Check-Out,49.01
0,Check-Out,64.29
0,Check-Out,47.0
0,Check-Out,41.6
0,Check-Out,55.43
0,Check-Out,48.74
0,Check-Out,55.43
1,Canceled,68.86
0,Check-Out,67.0
0,Check-Out,68.43
1,Canceled,47.0
0,Check-Out,40.0
0,Check-Out,67.0
0,Check-Out,67.0
1,Canceled,47.0
0,Check-Out,87.0
0,Check-Out,67.5
0,Check-Out,73.67
0,Check-Out,50.0
0,Check-Out,50.0
0,Check-Out,73.66
0,Check-Out,50.0
0,Check-Out,56.0
0,Check-Out,48.0
0,Check-Out,45.0
0,Check-Out,50.0
0,Check-Out,67.0
0,Check-Out,71.0
0,Check-Out,45.0
0,Check-Out,50.0
1,No-Show,66.0
0,Check-Out,45.0
0,Check-Out,71.0
0,Check-Out,85.0
0,Check-Out,41.37
1,Canceled,0.0
0,Check-Out,53.37
0,Check-Out,44.5
0,Check-Out,48.57
0,Check-Out,77.43
1,Canceled,123.56
0,Check-Out,62.47
0,Check-Out,58.0
0,Check-Out,48.0
0,Check-Out,67.0
1,Canceled,56.0
0,Check-Out,56.0
0,Check-Out,42.0
0,Check-Out,67.5
0,Check-Out,89.0
1,Canceled,50.0
1,Canceled,50.0
0,Check-Out,56.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
0,Check-Out,43.12
1,Canceled,92.0
1,Canceled,92.0
0,Check-Out,104.67
0,Check-Out,113.33
0,Check-Out,50.0
0,Check-Out,50.0
0,Check-Out,67.0
0,Check-Out,72.8
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
0,Check-Out,54.02
0,Check-Out,63.33
0,Check-Out,83.33
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
0,Check-Out,43.12
0,Check-Out,78.8
0,Check-Out,55.73
0,Check-Out,44.5
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
1,Canceled,92.0
0,Check-Out,83.0
0,Check-Out,67.0
0,Check-Out,77.0
0,Check-Out,71.5
0,Check-Out,70.4
0,Check-Out,73.68
0,Check-Out,82.0
1,Canceled,56.0
0,Check-Out,45.0
0,Check-Out,45.0
0,Check-Out,60.3
1,No-Show,67.5
0,Check-Out,61.5
0,Check-Out,107.5
0,Check-Out,101.5
0,Check-Out,76.35
1,Canceled,49.2
0,Check-Out,82.35
0,Check-Out,111.5
0,Check-Out,67.5
0,Check-Out,117.0
0,Check-Out,77.5
0,Check-Out,102.5
0,Check-Out,101.5
0,Check-Out,101.5
0,Check-Out,61.35
0,Check-Out,61.35
1,Canceled,49.2
0,Check-Out,90.0
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,4.0
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,36.05
1,Canceled,98.0
0,Check-Out,79.22
0,Check-Out,106.0
0,Check-Out,50.4
0,Check-Out,66.0
0,Check-Out,50.4
0,Check-Out,46.5
1,Canceled,50.4
0,Check-Out,66.0
0,Check-Out,56.0
0,Check-Out,82.0
0,Check-Out,50.4
0,Check-Out,37.6
0,Check-Out,56.4
1,Canceled,67.0
0,Check-Out,56.4
1,Canceled,42.3
1,Canceled,50.4
0,Check-Out,56.0
1,Canceled,50.4
